主	B
要	E
由	B
于	E
在	S
不	B
同	I
方	I
向	I
节	I
理	I
切	I
割	E
下	S
，	S
分	B
割	E
成	S
众	B
多	I
多	I
面	I
体	E
的	S
小	B
块	E
；	S
在	S
温	B
度	E
、	S
水	B
溶	I
液	E
及	S
气	B
体	E
等	S
因	B
素	E
长	B
时	I
间	I
作	I
用	E
下	S
，	S
岩	B
体	E
其	S
棱	B
角	E
逐	B
渐	E
圆	B
化	E
，	S
变	S
成	S
球	B
形	E
或	S
椭	B
球	I
形	E
。	S


球	B
状	I
风	I
化	I
碎	I
屑	I
物	I
质	E
被	S
剥	B
离	E
以	S
后	S
，	S
残	B
留	E
的	S
球	B
形	I
岩	I
块	E
称	S
为	S
“	S
石	B
蛋	I
”	E
。	S


该	S
岩	B
体	E
在	S
山	B
脊	E
上	S
易	S
形	B
成	E
球	B
状	I
风	I
化	E
（	S
图	B
图	I
3	I
-	I
6	I
D	I
1	I
9	I
1	I
0	I
0	I
3	I
-	I
Z	I
P	I
2	I
玫	I
瑰	I
画	I
图	I
图	I
3	I
-	I
7	I
D	I
1	I
9	I
1	I
0	I
0	I
3	I
-	I
Z	I
P	I
3	E
岩	B
体	E
球	B
状	I
风	I
化	E
。	S


镜	B
头	E
方	B
向	E
9	B
2	I
°	E
牛	B
岭	I
岩	I
体	E
岩	B
性	E
为	S
中	B
细	I
粒	I
含	I
斑	I
黑	I
云	I
花	I
岗	I
闪	I
长	I
岩	E
，	S
岩	B
石	E
呈	S
灰	B
色	E
，	S
风	B
化	I
色	E
呈	S
褐	B
黄	I
色	E
，	S
中	B
细	I
粒	I
含	I
斑	I
花	I
岗	I
结	I
构	E
，	S
块	B
状	I
构	I
造	E
或	S
半	B
定	I
向	I
构	I
造	E
(	S
后	B
期	E
糜	B
棱	I
岩	I
化	I
作	I
用	E
所	B
致	E
)	S
，	S
主	B
要	E
矿	B
物	E
成	B
分	E
有	S
斜	B
长	I
石	E
、	S
石	B
英	E
、	S
钾	B
长	I
石	E
及	S
云	B
母	E
等	S
，	S
矿	B
物	E
粒	B
径	E
1	B
～	I
5	I
m	I
m	E
。	S


斜	B
长	I
石	E
呈	S
半	B
自	I
形	I
板	I
状	E
，	S
具	S
聚	B
片	I
双	I
晶	E
和	S
复	B
合	I
双	I
晶	E
，	S
可	S
见	S
环	B
带	I
构	I
造	E
和	S
“	B
净	I
边	I
”	I
结	I
构	E
，	S
A	B
n	I
属	I
中	I
长	I
石	E
范	B
围	E
，	S
或	S
不	B
规	I
则	I
状	E
，	S
绢	B
云	I
母	I
化	E
呈	S
假	B
象	E
，	S
有	S
的	S
可	S
见	S
聚	B
片	I
双	I
晶	E
和	S
复	B
合	I
双	I
晶	E
，	S
具	S
环	B
带	I
构	I
造	E
，	S
A	B
n	I
3	I
2	I
～	I
4	I
0	E
，	S
为	S
中	B
、	E
更	B
长	I
石	E
。	S


钾	B
长	I
石	E
呈	S
它	B
形	I
粒	I
状	E
；	S
具	S
条	B
状	I
结	I
构	E
，	S
为	S
微	B
斜	I
长	I
石	E
，	S
条	B
纹	E
发	B
育	E
。	S


石	B
英	E
呈	S
他	B
形	I
粒	I
状	E
，	S
有	S
构	B
造	I
重	I
结	I
晶	E
，	S
呈	S
它	B
形	E
或	S
锯	B
齿	I
状	I
相	I
嵌	I
生	E
，	S
波	B
状	I
消	I
光	E
明	B
显	E
，	S
裂	B
纹	E
发	B
育	E
；	S
黑	B
云	I
母	E
为	S
薄	B
板	I
状	E
，	S
多	B
色	I
性	E
明	B
显	E
，	S
多	S
与	S
次	B
生	I
绢	I
云	I
母	E
等	S
沿	S
裂	B
隙	I
聚	I
晶	I
线	I
状	E
分	B
布	E
。	S


并	S
见	S
钛	B
铁	I
矿	E
、	S
磷	B
灰	I
石	E
、	S
榍	B
石	E
、	S
锆	B
石	I
包	I
体	E
。	S


3	S
、	S
二	B
长	I
花	I
岗	I
岩	E
(	S
γ	B
δ	I
P	I
t	I
3	I
1	I
b	I
-	I
3	E
)	S
主	B
要	E
由	S
高	B
家	I
桥	E
和	S
合	B
水	I
桥	E
两	B
个	E
侵	B
入	I
体	E
组	B
成	E
。	S


出	B
露	E
于	S
南	B
昌	I
市	I
规	I
划	I
区	E
中	B
西	I
部	E
金	B
丘	I
观	I
规	I
划	I
区	E
边	S
与	S
西	B
北	I
角	I
瓦	I
窑	I
村	E
、	S
紫	B
阳	I
山	E
、	S
半	B
岭	I
村	E
一	B
带	E
。	S


在	S
本	S
规	B
划	I
区	E
内	S
出	B
露	E
面	B
积	E
5	B
9	I
.	I
7	I
1	I
k	I
m	I
2	E
，	S
约	S
占	S
规	B
划	I
区	E
总	B
面	I
积	E
的	S
4	B
.	I
2	I
7	I
％	E
。	S


其	S
岩	B
石	I
类	I
型	E
为	S
中	B
粒	I
黑	I
云	I
花	I
岗	I
岩	E
，	S
呈	S
近	B
椭	I
圆	I
形	I
小	I
岩	I
株	E
产	B
出	E
，	S
呈	S
北	B
东	I
向	E
展	B
布	E
。	S


该	S
侵	B
入	I
体	E
与	S
牛	B
岭	I
岩	I
体	E
(	S
γ	B
δ	I
P	I
t	I
3	I
1	I
b	I
～	I
2	E
)	S
呈	S
脉	B
动	I
侵	I
入	I
接	I
触	E
，	S
侵	B
入	I
体	E
边	B
缘	E
见	S
2	B
～	I
5	I
c	I
m	E
的	S
冷	B
凝	I
边	E
，	S
接	B
触	I
面	E
外	B
倾	E
，	S
倾	B
角	E
5	B
0	I
°	I
～	I
6	I
0	I
°	E
，	S
接	B
触	I
面	E
较	S
为	S
平	B
整	E
。	S


合	B
水	I
桥	I
岩	I
体	E
岩	B
性	E
为	S
中	B
粒	I
黑	I
云	I
母	I
二	I
长	I
花	I
岗	I
岩	E
，	S
岩	B
石	E
呈	S
浅	B
灰	I
色	E
，	S
风	B
化	I
色	E
呈	S
褐	B
黄	I
色	E
，	S
中	B
粒	I
花	I
岗	I
结	I
构	E
，	S
块	B
状	I
构	I
造	E
，	S
主	B
要	E
矿	B
物	E
特	B
征	E
：	S
斜	B
长	I
石	E
呈	S
半	B
自	I
形	I
板	I
状	E
，	S
具	S
黝	B
帘	I
石	I
化	E
，	S
具	S
净	B
边	I
结	I
构	E
，	S
环	B
状	I
构	I
造	E
，	S
A	B
n	I
=	I
2	I
5	E
，	S
属	S
更	B
长	I
石	E
，	S
粒	B
径	E
2	B
.	I
8	I
×	I
1	I
.	I
2	I
～	I
4	I
×	I
2	I
m	I
m	E
。	S


钾	B
长	I
石	E
:	S
属	S
条	B
纹	I
长	I
石	E
，	S
它	B
形	I
粒	I
状	E
，	S
粒	B
径	E
2	B
～	I
4	I
m	I
m	E
石	B
英	E
呈	S
他	B
形	I
粒	I
状	E
，	S
波	B
状	E
消	B
光	E
，	S
重	B
结	I
晶	E
明	B
显	E
，	S
粒	B
径	E
3	B
～	I
5	I
m	I
m	E
；	S
黑	B
云	I
母	E
呈	S
褐	B
色	E
，	S
鳞	B
片	I
状	E
，	S
最	B
大	E
片	B
径	E
2	B
m	I
m	E
；	S
白	B
云	I
母	E
：	S
交	B
代	E
黑	B
云	I
母	E
和	S
其	B
他	E
矿	B
物	E
形	B
成	E
，	S
粒	B
径	E
0	B
.	I
2	I
～	I
1	I
m	I
m	E
；	S
并	S
见	S
磷	B
灰	I
石	E
、	S
榍	B
石	E
、	S
绿	B
帘	I
石	E
、	S
锆	B
石	I
包	I
体	E
。	S


二	S
、	S
侏	B
罗	I
纪	E
中	B
世	I
古	I
阳	I
寨	I
花	I
岗	I
岩	I
类	E
。	S


古	B
阳	I
寨	I
花	I
岗	I
岩	I
类	E
在	S
1	B
:	I
5	I
万	I
向	I
坊	I
幅	E
中	S
划	B
分	E
为	S
洗	B
药	I
湖	I
序	I
列	E
，	S
以	S
结	B
构	I
演	I
化	E
为	S
特	B
征	E
，	S
划	B
分	E
为	S
三	B
个	E
岩	B
性	I
带	E
，	S
即	S
中	B
细	I
粒	I
二	I
长	I
花	I
岗	I
岩	E
（	S
雷	B
公	I
尖	E
）	S
，	S
中	B
细	I
粒	I
似	I
斑	I
状	I
黑	I
云	I
母	I
花	I
岗	I
岩	E
（	S
小	B
沙	I
田	E
）	S
，	S
细	B
粒	I
白	I
云	I
母	I
二	I
长	I
花	I
岗	I
岩	E
（	S
大	B
沙	I
田	E
）	S
。	S


三	B
岩	I
体	E
的	S
岩	B
性	E
均	S
为	S
二	B
长	I
花	I
岗	I
岩	E
，	S
属	S
一	B
期	I
结	I
构	E
。	S


岩	B
性	E
由	S
早	S
到	S
晚	S
，	S
石	B
英	E
增	B
多	E
，	S
斜	B
长	I
石	E
减	B
少	E
，	S
结	B
构	E
依	B
次	E
出	S
现	S
中	B
细	I
粒	I
花	I
岗	I
结	I
构	E
，	S
中	B
细	I
粒	I
似	I
斑	I
状	I
花	I
岗	I
结	I
构	E
和	S
细	B
粒	I
花	I
岗	I
结	I
构	E
。	S


在	S
南	B
昌	I
市	I
规	I
划	I
区	E
仅	S
出	B
露	E
少	B
量	E
小	B
沙	I
田	I
岩	I
体	I
—	E
中	B
细	I
粒	I
似	I
斑	I
状	I
黑	I
云	I
母	I
花	I
岗	I
岩	E
。	S


现	S
简	B
介	E
如	S
下	S
:	S
1	S
、	S
中	B
细	I
粒	I
二	I
长	I
花	I
岗	I
岩	E
(	S
η	B
γ	I
J	I
2	I
1	I
-	I
1	E
)	S
中	B
细	I
粒	I
二	I
长	I
花	I
岗	I
岩	E
主	B
要	E
雷	B
公	I
尖	E
(	S
雷	B
公	I
尖	I
地	I
名	E
，	S
位	B
于	E
向	B
坊	I
幅	E
内	S
)	S
岩	B
体	E
组	B
成	E
。	S


出	B
露	E
于	S
规	B
