碎	B
斑	E
含	B
量	E
9	B
2	I
～	I
9	I
5	I
%	E
。	S

资	B
料	E
显	B
示	E
，	S
调	B
查	I
区	S
地	B
震	I
动	E
峰	B
值	I
加	B
速	I
度	E
为	S
0	B
.	I
1	I
～	I
0	I
.	I
1	I
5	I
g	E
，	S
相	B
当	E
于	S
地	B
震	E
基	B
本	E
烈	B
度	E
Ⅶ	B
度	E
。	S

基	B
质	E
由	S
石	B
英	E
、	S
长	B
石	E
、	S
黑	B
云	I
母	E
组	B
成	E
，	S
粒	B
径	E
1	B
～	I
1	I
.	I
5	I
m	I
m	E
，	S
石	B
英	E
呈	S
它	B
形	I
粒	I
状	E
，	S
具	S
波	B
状	I
消	I
光	E
。	S

根	B
据	E
岩	B
石	E
结	B
构	E
特	B
点	E
和	S
形	B
变	E
强	B
度	E
，	S
大	B
致	E
可	S
分	B
为	E
三	B
个	E
带	S
：	S
A	S
、	S
糜	B
棱	I
岩	I
化	I
混	I
合	I
片	I
麻	I
岩	I
带	E
，	S
位	B
于	E
韧	B
性	I
剪	I
切	I
带	E
的	S
南	B
东	I
侧	E
，	S
宽	S
约	S
5	B
0	I
0	I
～	I
7	I
0	I
0	I
m	E
，	S
其	B
中	E
长	B
英	I
质	I
矿	I
物	E
多	S
已	S
压	B
扁	E
拉	B
长	E
呈	S
眼	B
球	I
状	E
或	S
透	B
镜	I
状	E
，	S
石	B
英	E
具	S
波	B
状	I
消	I
光	E
，	S
片	B
状	I
黑	I
云	I
母	E
具	S
定	B
向	I
排	I
列	E
，	S
同	B
时	E
可	B
见	E
滑	B
动	I
片	I
理	E
；	S
B	S
、	S
糜	B
棱	I
岩	I
化	I
花	I
岗	I
岩	I
质	I
混	I
合	I
片	I
麻	I
岩	I
带	E
，	S

黑	B
云	I
花	I
岗	I
闪	I
长	I
岩	E
主	B
要	E
由	S
向	B
坊	I
幅	I
牛	I
岭	I
岩	I
体	E
向	S
北	B
东	E
延	B
伸	E
至	S
南	B
昌	I
市	I
规	I
划	I
区	E
。	S

其	S
岩	B
石	E
类	B
型	E
为	S
中	B
细	I
粒	I
含	I
斑	I
黑	I
云	I
花	I
岗	I
闪	I
长	I
岩	E
（	S
图	S
3	S
-	S
4	S
）	S
，	S
呈	S
岩	B
株	I
状	E
产	B
出	E
。	S

总	B
体	E
呈	S
4	B
0	I
°	E
方	B
向	E
展	B
布	E
。	S

与	S
上	B
覆	E
南	B
华	I
系	I
桥	I
头	I
组	E
（	S
N	B
h	I
q	E
）	S
呈	S
平	B
行	I
不	I
整	I
合	I
接	I
触	E
。	S

水	B
南	I
组	E
是	S
莱	B
阳	I
盆	I
地	E
发	B
育	E
