出	B
露	E
面	B
积	E
2	B
.	I
2	I
2	I
k	I
m	I
2	E
，	S
占	S
规	B
划	I
区	E
的	S
总	S
面	B
积	E
0	B
.	I
1	I
5	I
%	E
。	S


坪	B
上	I
熊	I
家	I
-	I
张	I
家	I
山	I
断	I
层	E
：	S
展	B
布	E
于	S
坪	B
上	I
熊	I
家	E
、	S
黄	B
杨	I
村	E
、	S
张	B
家	I
山	E
一	B
带	E
，	S
延	B
伸	E
长	S
约	S
2	B
.	I
5	I
k	I
m	E
，	S
总	B
体	E
走	B
向	E
3	B
1	I
0	I
°	E
左	B
右	E
，	S
倾	B
向	E
南	B
西	E
，	S
倾	B
角	E
6	B
0	I
～	I
7	I
5	I
°	E
。	S


该	S
套	S
地	B
层	E
角	B
度	I
不	I
整	I
合	E
于	S
上	B
二	I
叠	I
统	I
林	I
西	I
组	E
之	B
上	E
，	S
与	S
上	B
覆	E
上	B
侏	I
罗	I
统	I
玛	I
尼	I
吐	I
组	E
呈	S
整	B
合	I
接	I
触	E
。	S


该	S
构	B
造	I
单	I
元	E
由	S
新	B
元	I
古	I
代	I
下	I
构	I
造	I
层	E
、	S
青	B
白	I
口	I
纪	I
上	I
构	I
造	I
层	E
及	S
南	B
华	I
纪	I
以	I
上	I
盖	I
层	E
组	B
成	E
，	S
属	S
变	B
形	E
变	B
质	E
较	B
弱	E
、	S
原	B
生	I
沉	I
积	I
构	I
造	E
保	B
存	E
较	B
好	E
、	S
可	S
恢	B
复	E
地	B
层	E
层	B
序	E
的	S
地	B
层	E
区	S
。	S


2	S
.	S
坡	B
麓	I
相	I
下	I
蜀	I
土	E
：	S
岩	B
性	E
主	B
要	E
为	S
棕	B
黄	I
色	I
粉	I
质	I
粘	I
土	E
，	S
硬	B
塑	E
，	S
柱	B
状	I
节	I
理	E
，	S
含	S
铁	B
锰	I
结	I
核	E
，	S
为	S
河	B
流	I
相	E
、	S
坡	B
积	I
物	I
沉	I
积	I
产	I
物	E
，	S
为	S
该	S
区	S
下	B
蜀	I
组	E
上	B
段	E
产	B
物	E
，	S
是	S
全	B
新	I
统	E
与	S
更	B
新	I
统	E
的	S
地	B
层	E
界	B
线	E
，	S
可	S
作	B
为	E
区	B
域	E
地	B
层	E
对	B
比	E
的	S
标	B
志	E
；	S


大	B
隆	I
组	E
：	S
下	B
部	E
为	S
灰	B
黑	I
色	I
炭	I
质	I
生	I
物	I
岩	E
、	S
灰	B
黑	I
色	I
页	I
岩	E
和	S
粘	B
板	I
岩	E
。	S


（	S
A	S
：	S
5	B
~	I
1	I
0	I
m	E
，	S
上	S
段	S
浅	B
灰	I
黄	I
色	I
粉	I
砂	E
；	S
B	S
:	S
6	B
5	I
~	I
7	I
0	I
m	E
，	S
下	B
段	E
含	S
砾	B
中	I
粗	I
砂	E
及	S
砂	B
质	I
砾	I
石	I
层	E
）	S
根	B
据	E
安	B
庆	I
规	I
划	I
区	E
所	S
施	B
工	E
的	S
钻	B
孔	E
，	S
按	S
其	S
岩	B
性	I
特	I
征	E
，	S
大	B
桥	I
镇	I
组	E
可	B
以	E
划	B
分	E
为	S
上	B
下	E
两	B
段	E
（	S
对	B
应	E
两	B
个	E
河	B
流	I
相	E
的	S
沉	B
积	I
旋	I
回	E
）	S
，	S
根	B
据	E
本	S
次	S
施	B
工	E
及	S
收	B
集	E
钻	B
孔	I
资	I
料	E
：	S
上	B
段	E
一	B
般	E
厚	B
度	E
在	S
1	B
5	I
～	I
3	I
0	I
m	E
之	B
间	E
，	S
厚	S
者	S
达	S
5	B
5	I
m	E
。	S


Ⅰ	S
：	S
碎	B
裂	I
岩	I
化	I
带	E
，	S
位	B
于	E
断	B
裂	I
带	E
两	B
侧	E
，	S
为	S
碎	B
裂	I
岩	I
化	I
邱	I
家	I
单	I
元	I
片	I
麻	I
状	I
细	I
粒	I
黑	I
云	I
二	I
长	I
花	I
岗	I
岩	E
、	S
碎	B
裂	I
岩	I
化	I
下	I
书	I
院	I
单	I
元	I
中	I
粒	I
正	I
长	I
花	I
岗	I
岩	E
，	S
宽	S
1	B
4	I
~	I
3	I
3	I
m	E
不	B
等	E
，	S
内	S
见	S
充	B
填	E
。	S


岩	B
性	E
下	B
部	E
为	S
灰	B
褐	I
色	I
厚	I
-	I
中	I
厚	I
层	I
藻	I
细	I
晶	I
白	I
云	I
岩	E
、	S
灰	B
褐	I
色	I
薄	I
-	I
中	I
厚	I
层	I
中	I
细	I
晶	I
白	I
云	I
岩	E
、	S
黄	B
灰	I
色	I
薄	I
层	I
砾	I
屑	I
灰	I
岩	E
；	S
上	B
部	E
为	S
灰	B
色	I
薄	I
-	I
中	I
厚	I
层	I
砾	I
屑	I
灰	I
岩	I
夹	I
薄	I
层	I
泥	I
质	I
条	I
带	I
泥	I
晶	I
灰	I
岩	E
，	S
顶	S
部	S
为	S
灰	B
色	I
薄	I
-	I
中	I
厚	I
层	I
砾	I
屑	I
灰	I
岩	I
夹	I
黄	I
绿	I
色	I
钙	I
